"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","direction","comparison"
"GO:0021537","telencephalon development",0.0275772718859893,0.0125534395647105,0.461300309597523,2.19679011029877,11.1592460329642,2.98915912163958e-24,6.38783304294377e-22,3.19368053522544e-22,"Tbr1/Lhx6/Eomes/Emx2/Foxb1/Bmp4/Neurod6/Foxg1/Col3a1/Lmx1a/Pou3f3/Lamb1/Uncx/Foxp2/Atp1a2/Cdon/Cxcl12/Fat4/Mdga1/Lrrk2/Slc7a11/Mme/Rtn4rl1/Zeb2/Drd2/Lhx5/Prdm8/Syne2/Erbb4/Lef1/Slc38a2/Sema7a/Filip1/Herc1/Pax6/Tnr/Nkx2-1/Epha5/Nefl/Pou3f2/Neurod1/Cx3cr1/Reln/Vps13b/Robo1/Fezf2/Sema3a/Slitrk5/Cntn2/Nrg1/Plxna4/Srgap2/Kcna2/Nrg3/Ccdc141/Csf1r/Chd7/Rtn4r/Lrp6/Dicer1/Dmd/Nde1/Zswim6/Htt/Bcl11b/Hes5/Egfr/Afdn/Tsku/Nsun5/Bcan/Slit1/Dmxl2/Wnt5a/Cul5/Robo2/Lypd6/Numb/Wdr62/Sall3/Plcb1/Ephb3/Scn2a/Kif21b/Nf1/Atat1/Srf/Kdm6b/Kif26a/Ncor2/Gli3/Fgf13/Dcx/Myh10/Trp73/Rara/Btbd3/Sun1/Szt2/Numbl/Ogdh/Prox1/Slc1a2/Usp9x/Alk/Sun2/Nin/Large1/Secisbp2/Mcph1/Kirrel3/Mfsd2a/Nrgn/Ncoa1/Btg2/Phactr1/Plxna3/Zmiz1/Tsc1/Shh/Kcnq2/Atg16l1/Atp1b2/Dab1/Wdr47/Agtpbp1/Trappc9/Fgfr1/Tctn1/Cdk5r2/Ephb2/Gart/Atp2b4/Draxin/Gsk3b/Uba6/Ext1/Atp1a3/Gmppa/Dclk2/Kdm2b/Coro1c/Tacc1/Sall1/Wdr37/Xab2/Rtn4/Id2/Slit2",149,"Up","Oil - TP"
"GO:0060485","mesenchyme development",0.0273921895243383,0.0127866303925379,0.449848024316109,2.14225239045965,10.7504566182122,9.29182145250841e-23,1.56762808768504e-20,7.83756130827926e-21,"Pitx2/Eomes/Aldh1a2/Osr1/Foxc2/Thbs1/Ranbp3l/Fn1/Bmp4/Epha3/Tgfbr3/Bmp7/Col1a1/Dab2/Acta2/Foxd1/Foxc1/Foxa1/Sema3b/Tgfbr2/Myc/Dll3/Sema3c/Loxl2/Aplnr/Agt/Zeb2/Jag1/Heyl/Itga4/Nrp1/Smad7/Erbb4/Nos3/Tgfb1/Akna/Lef1/Zfp703/Sfrp1/Tgfbr3l/Kbtbd8/Notch4/Sema7a/Ldlrad4/Epha4/Pax6/Nkx2-1/Stat1/Sema5b/Rgcc/Flna/Adamts5/Usf3/Timp3/Grem1/Amer1/Vasn/Tgfb3/Tgfb1i1/Tgfb2/Robo1/Lama5/Sema3a/Fgf9/Zfp36l1/Ednra/Lrp6/Spred3/Dicer1/Dchs1/Htt/Chrd/Sema5a/Eng/Tapt1/Bmpr2/Pkd2/Sema3d/Acvrl1/Sema3f/Wnt5a/Polr1b/Cul5/Rock2/Radil/Rock1/Robo2/Spry1/Vegfa/Hey1/Sema4c/Sema4g/Tasor/Fgfr2/Ret/Axin2/Bcl2/Sema6c/Notch1/Ankrd11/Wnt4/Ncam1/Tiam1/Sox9/Cited2/Mdm4/Qki/Acta1/Ddx17/Smad3/Scrib/Sema4b/Tbx2/Ddx5/Tmem100/Mad2l2/Mtor/Smad4/Tcf7l2/Rbpj/Gja1/Sox4/Sfrp2/Shh/Rbm24/Mdm2/Mcrip1/Vangl2/Epb41l5/Tsc2/Fgfr1/Sema3e/Ptk7/Fbxl17/Gsk3b/Ext1/Exoc4/Rflnb/Kat8/Pofut2/Coro1c/Prickle1/Arb2a/Nolc1/Sema6d/Rtn4/Pdcd6/Nup133",148,"Up","Oil - TP"
"GO:0061448","connective tissue development",0.0264667777160837,0.0134084726000777,0.414492753623188,1.97388461053575,9.389030728828,4.29303786021603e-18,3.4838817369424e-16,1.74181216313895e-16,"Osr1/Foxc2/Ogn/Ccn3/Thbs1/Ccn2/Lox/Bmp6/Igf1/Bmp4/Efemp1/Mgp/Adamts12/Bmp7/Col1a1/Col6a1/Hmgcs2/Col5a1/Acta2/Enpp1/Col3a1/Slc26a2/Foxd1/Hspg2/Uncx/Foxa1/Bgn/Adgrg6/Tgfbr2/Gpr4/Maf/Loxl2/Rarg/Ecm1/Tgfbi/Esrra/Bmp3/Il6ra/Col2a1/Stc1/Smad7/Csf1/Tgfb1/Atp7a/Pdgfrb/Ifrd2/Fgfr3/Smad9/Trpm4/Errfi1/Grem1/Cflar/Sorl1/Sh3pxd2b/Amer1/Ppargc1a/Thrb/Bltp1/Vps13b/Tgfb2/Cd2ap/Slc39a14/Creb3l2/Fosl2/Sox6/Fgf9/Spart/Ebf2/Lrp6/Dicer1/Dmd/Adamts7/Zbtb7a/Sulf2/Hyal1/Hes5/Pkd1/Cbs/Tapt1/Bmpr2/Mex3c/Idua/Zbtb16/Col11a2/Bmp1/Rasal2/Cd34/Wnt5a/Ctdspl2/Ltbp3/Sulf1/Trip11/Ep300/Creb5/Evc/Srf/Axin2/Gli3/Dyrk1b/Rara/Bmpr1b/Notch1/Mboat2/Pitx1/Nfatc2/Thbs3/Chst11/Mef2d/Sox9/Large1/Lrp5/Smad3/Selenom/Klf7/Glg1/Slc39a13/Ncoa1/Npr2/Rela/Trps1/Sfrp2/Pdgfb/Col11a1/Lnpk/Serpinh1/Prkaa1/Pbxip1/Carm1/Mycn/Fgfr1/Parp1/Ptpn11/Dgat2/Pkdcc/Sox5/Sirt1/Ext1/Zmpste24/Rflnb/Zeb1/Gusb/Lipa/Id2",143,"Up","Oil - TP"
"GO:2000146","negative regulation of cell motility",0.0260966129927818,0.0133696074621065,0.409883720930233,1.95193561716359,9.16393401895786,2.32278956031871e-17,1.77278617514324e-15,8.8632759538477e-16,"Cdh1/Podn/Ccn3/Cyp1b1/Thbs1/Apod/Tgfbr3/Ngfr/Phldb2/Col3a1/Dcn/Serpinf1/Dpp4/Fbln1/Cxcl12/Nfe2l2/Cav1/Nbl1/Emilin1/Il33/Zeb2/Drd2/S1pr2/Tie1/Jag1/Klf4/Stc1/Myh9/Erbb4/Tgfb1/Lima1/Lrp1/Arap3/Pip5kl1/Ccl25/Sfrp1/Reck/Ldlrad4/Epha4/Clic4/Nkx2-1/Dach1/Rgcc/Arhgdib/Cd300a/Abcc8/Mcc/Card10/Thy1/Cx3cr1/Dlc1/Robo4/Grem1/Cdh11/Kank1/Srgap1/Ppargc1a/Tmeff2/Robo1/Sema3a/Nrg1/Srgap2/Nrg3/Adora1/Ptprg/Frmd5/Cnn2/Trp53inp1/Chrd/Adarb1/Arhgap4/Eng/Afdn/Brms1/Ptprj/Ptprt/Nexmif/Trib1/Cldn5/Gna13/Acvrl1/Stard13/Krit1/Mctp1/Bcr/Gtpbp4/Igfbp3/Ptprm/Sulf1/Ptpru/Prkg1/Plcb1/Wasl/Nf1/Tet1/Pkp2/Ogt/Srf/Sinhcaf/Bcl2/Magi2/Notch1/Wnt4/Cited2/Arid4a/Padi2/Abhd6/Scai/Limch1/Sap130/Synj2bp/Rbpj/Gja1/Abhd2/Braf/Osbpl8/Sfrp2/Pdgfb/Nisch/Clasp1/Shh/Ptpn23/Pik3r2/Vash1/Atp1b2/Miip/Egfl7/Dpysl3/Dll4/Arhgdia/Itgb1bp1/Atp2b4/Gsk3b/Zdhhc4/Svbp/Dusp3/Coro1c/Clasp2/Sema6d/Dusp22/Slit2",141,"Up","Oil - TP"
"GO:0007411","axon guidance",0.0259115306311309,0.0102603964244073,0.53030303030303,2.52539273916287,12.8438600447491,1.30268632646728e-30,8.35152203898172e-28,4.1754524885188e-28,"Tbr1/Lhx9/Foxg1/Epha3/Lamc3/Bmp7/Ngfr/Lmx1a/Foxd1/Lamb1/Sema3b/Epha7/Cxcl12/Sema3c/Epha8/Boc/Epha6/Lama2/Rtn4rl1/Lama3/Epha10/Unc5b/Ntn1/Lamc1/Dcc/Nrp1/Lrp1/Lamc2/Sema7a/Epha4/Ank3/Pax6/Nkx2-1/Epha5/Sema5b/Diaph2/Hmcn2/Dscaml1/Gas1/Ark2c/Reln/Tgfb2/Robo1/Fezf2/Lama5/Sema3a/Cntn2/Efnb2/Plxna4/Lama1/Csf1r/Rtn4r/Ednra/Dscam/Notch3/Bcl11b/Mycbp2/Lamb2/Kalrn/Sema5a/Bmpr2/Ptprj/Ephb6/Slit1/Sema3d/Ablim1/Sema3f/Wnt5a/Cntn5/Chl1/Robo2/Flrt2/Palld/Trio/Ptprm/Lgr4/Vegfa/Cyfip1/Ephb1/Sema4c/Ephb3/Lmtk2/Sema4g/Nova2/L1cam/Flrt3/Matn2/Enah/Cntn1/Gli3/Kifc2/Ece1/Sema6c/Myh10/Bmpr1b/Notch1/Arhgef25/Etv4/Ncam1/Nfasc/Nrcam/Scn1b/Celsr3/Bdnf/Sema4b/Klf7/Dpysl5/Kif21a/Ulk1/Smad4/Lrp2/Agrn/Plxna3/Emb/Shh/Cyfip2/Diaph1/Nell2/Neo1/Foxp1/Vangl2/Unc5c/App/Sema3e/Vasp/Nectin1/Cdk5r2/Ephb2/Draxin/Megf8/Ext1/Ntn3/Mapk8ip3/Kif5a/Slit3/Hdac6/Sema6d/Efna3/Pcdhac2/Slit2",140,"Up","Oil - TP"
"GO:0097485","neuron projection guidance",0.0259115306311309,0.0102992615623785,0.528301886792453,2.5158629552415,12.7880206869946,2.19618864455319e-30,1.08305887694081e-27,5.41489426936394e-28,"Tbr1/Lhx9/Foxg1/Epha3/Lamc3/Bmp7/Ngfr/Lmx1a/Foxd1/Lamb1/Sema3b/Epha7/Cxcl12/Sema3c/Epha8/Boc/Epha6/Lama2/Rtn4rl1/Lama3/Epha10/Unc5b/Ntn1/Lamc1/Dcc/Nrp1/Lrp1/Lamc2/Sema7a/Epha4/Ank3/Pax6/Nkx2-1/Epha5/Sema5b/Diaph2/Hmcn2/Dscaml1/Gas1/Ark2c/Reln/Tgfb2/Robo1/Fezf2/Lama5/Sema3a/Cntn2/Efnb2/Plxna4/Lama1/Csf1r/Rtn4r/Ednra/Dscam/Notch3/Bcl11b/Mycbp2/Lamb2/Kalrn/Sema5a/Bmpr2/Ptprj/Ephb6/Slit1/Sema3d/Ablim1/Sema3f/Wnt5a/Cntn5/Chl1/Robo2/Flrt2/Palld/Trio/Ptprm/Lgr4/Vegfa/Cyfip1/Ephb1/Sema4c/Ephb3/Lmtk2/Sema4g/Nova2/L1cam/Flrt3/Matn2/Enah/Cntn1/Gli3/Kifc2/Ece1/Sema6c/Myh10/Bmpr1b/Notch1/Arhgef25/Etv4/Ncam1/Nfasc/Nrcam/Scn1b/Celsr3/Bdnf/Sema4b/Klf7/Dpysl5/Kif21a/Ulk1/Smad4/Lrp2/Agrn/Plxna3/Emb/Shh/Cyfip2/Diaph1/Nell2/Neo1/Foxp1/Vangl2/Unc5c/App/Sema3e/Vasp/Nectin1/Cdk5r2/Ephb2/Draxin/Megf8/Ext1/Ntn3/Mapk8ip3/Kif5a/Slit3/Hdac6/Sema6d/Efna3/Pcdhac2/Slit2",140,"Up","Oil - TP"
"GO:0030336","negative regulation of cell migration",0.0257264482694799,0.0127477652545667,0.423780487804878,2.01811437187109,9.56735365254739,1.2619208804428e-18,1.12363538396094e-16,5.61776181425194e-17,"Cdh1/Podn/Ccn3/Cyp1b1/Thbs1/Apod/Tgfbr3/Ngfr/Phldb2/Col3a1/Dcn/Serpinf1/Dpp4/Cxcl12/Nfe2l2/Cav1/Nbl1/Emilin1/Il33/Zeb2/Drd2/S1pr2/Tie1/Jag1/Klf4/Stc1/Myh9/Erbb4/Tgfb1/Lima1/Lrp1/Arap3/Pip5kl1/Ccl25/Sfrp1/Reck/Ldlrad4/Epha4/Clic4/Nkx2-1/Dach1/Rgcc/Arhgdib/Cd300a/Abcc8/Mcc/Card10/Thy1/Cx3cr1/Dlc1/Robo4/Grem1/Cdh11/Kank1/Srgap1/Ppargc1a/Tmeff2/Robo1/Sema3a/Nrg1/Srgap2/Nrg3/Adora1/Ptprg/Cnn2/Trp53inp1/Chrd/Adarb1/Arhgap4/Eng/Afdn/Brms1/Ptprj/Ptprt/Nexmif/Trib1/Cldn5/Gna13/Acvrl1/Stard13/Krit1/Mctp1/Bcr/Gtpbp4/Igfbp3/Ptprm/Sulf1/Ptpru/Prkg1/Plcb1/Wasl/Nf1/Tet1/Pkp2/Ogt/Srf/Sinhcaf/Bcl2/Magi2/Notch1/Wnt4/Cited2/Arid4a/Padi2/Abhd6/Scai/Limch1/Sap130/Synj2bp/Rbpj/Gja1/Abhd2/Braf/Osbpl8/Sfrp2/Pdgfb/Nisch/Clasp1/Shh/Ptpn23/Pik3r2/Vash1/Atp1b2/Miip/Egfl7/Dpysl3/Dll4/Arhgdia/Itgb1bp1/Atp2b4/Gsk3b/Zdhhc4/Svbp/Dusp3/Coro1c/Clasp2/Sema6d/Dusp22/Slit2",139,"Up","Oil - TP"
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules",0.0251712011845271,0.0109211037699184,0.483985765124555,2.3048220871099,11.3386511104286,1.04199035352119e-24,2.38578577015156e-22,1.192804746794e-22,"Cdh1/Cldn11/Epha3/Hmcn1/Lgals1/Cldn10/Cdh5/Tgfbr2/Cdh8/Fat4/Fat3/Mdga1/Cdhr1/Il1rap/Elfn1/Pcdhb15/Scarf2/Itga5/Cdh23/Pcdh17/Fat1/Klf4/Itga4/Slitrk2/Cadm2/Ntng2/Pcdhgb1/Hmcn2/Il1rapl1/Dscaml1/Slitrk3/Pcdh15/Pcdhb19/Pcdha10/Pcdhb21/Cdh11/Sdk2/Pcdhb7/Tgfb2/Robo1/Cdh18/Slitrk5/Nrg1/Cdh9/Pvr/Cdh24/Pcdhb10/Lgals9/Dscam/Pecam1/Mcam/Dchs1/Pcdhgb2/Esam/Pcdhgb7/Cdh6/Adgrl3/Ptprt/Sparcl1/Wnk1/Cldn5/Pcdhga4/Pcdhb11/Pcdhga6/Pcdhga3/Mdga2/Pcdh10/Ptprd/Cntn5/Robo2/Palld/Pcdhga5/Ptprm/Pcdhb18/Tenm4/Pcdh11x/Cd24a/Elfn2/Celsr2/L1cam/Flrt3/Crb1/Pik3cb/Cdh12/Ret/Pcdhb9/Pcdhga12/Nrxn1/Cdh20/Pcdhb12/Pcdha5/Lrfn5/Pcdhb20/Magi2/Pcdhb16/Pcdhga8/Ptprf/Pcdha9/Atp2c1/Nrcam/Ntng1/Celsr3/Pcdh18/Cxadr/Pcdhb22/Kirrel3/Cdh10/Emb/Pcdha2/Pcdha7/Igsf9/Pcdhga2/Ptpn23/Kifap3/Pcdh1/Lrfn3/Dab1/Slitrk1/Mapk7/Igsf9b/Clstn2/Tenm3/Cadm3/Pcdhgc5/Nectin1/Pcdh20/Pcdha11/Pcdhb8/Itga3/Pcdhb17/Celsr1/Cldn12/Pcdh19/Ric8a/Pcdhgb6/Pcdhac2",136,"Up","Oil - TP"
"GO:0045927","positive regulation of growth",0.0251712011845271,0.0121647881849981,0.434504792332268,2.06918532421049,9.81194955867593,2.1736713950673e-19,2.17740739277758e-17,1.0886232562467e-17,"Sphk1/Igf2/Crabp2/Fn1/Igf1/Tgfbr3/Myo5b/Hopx/Cxcl12/Tfcp2l1/Syt2/Avp/Agt/Drd2/Ntn1/Nrp1/Smad7/Erbb4/Csf1/Lrp1/Sfrp1/Sema7a/Prkdc/Trpc5/Cpne6/Fxn/Ccnd2/Pou3f2/Gpr21/Sh3pxd2b/Tgfb2/Nrg1/Atp8a2/Fgf9/Macf1/Map1b/Rictor/Chd7/Dscam/Akap6/Islr2/Hyal1/Insr/Egfr/Mtm1/Sema5a/Afdn/Bmpr2/Parp2/Golga4/Stat5a/Cdkn2aip/Ntrk3/Nipbl/Cdkl5/Adnp/Gpam/Igf1r/Wnt5a/Sptbn4/Derl2/Arhgap32/Serp1/Nedd4l/Vegfa/Cyfip1/Brat1/Plcb1/Supv3l1/Bcl11a/Ep300/L1cam/Cep43/N6amt1/Hsf1/Ncoa3/Acacb/Mapt/Ppm1f/Fgfr2/Srf/Slc23a2/Rims1/Gli1/Dll1/Dlg1/Bcl2/Rps6kb1/Dcx/Prkn/Notch1/Rptor/Prox1/Ncam1/Itsn2/Mmp14/Ppib/Sgip1/Armc10/Limk1/Bdnf/Cpne5/Tbx2/Plaa/Slc9a1/Mfsd2a/Zfp639/Sh3glb1/Map3k13/Mtor/Trpv2/Agrn/Sgk1/Rbpj/Sfrp2/Unc13a/Eif4g2/Cib1/Rnf157/Ino80/Ghrh/Twf2/Fgfr1/Ybx3/Smurf1/Cacna2d2/Dio3/Syt3/Gsk3b/Megf8/Sirt1/Eif4g1/Kdm2b/Pabir1/Rtn4/Zfyve27",136,"Up","Oil - TP"
"GO:0007626","locomotory behavior",0.0246159540995743,0.0114263505635445,0.452380952380952,2.15431462238791,10.2627972200866,7.38039354404516e-21,9.04525216359019e-19,4.52229192229345e-19,"Nts/Igf1/Lepr/Slitrk6/Enpp1/Lmx1a/Pbx3/Atp1a2/Gal/Dpp4/Lmx1b/Npy1r/Fzd4/Cxcl12/Oprm1/Lrrk2/Avp/Drd2/Cdh23/Trh/Grin2a/Prex2/Meis1/Vps13a/Hipk2/Atp7a/Scn1a/Nr4a2/Pmp22/Epha4/Tnr/Adcy8/Nkx2-1/Htr2c/Fxn/Ccnd2/Gla/Pcdh15/Zfhx3/Reln/Gpr52/Adra1b/Sez6/Crhr1/Naglu/Grn/Fezf2/Cntn2/Nrg1/Rasd2/Selenop/Chd7/Dscam/Cacnb4/Dmd/Spg11/Cntnap2/Htt/Cacna1b/Abl2/Gprin3/Myo5a/Atp2b2/Kalrn/Zfp385a/Adgrl3/Idua/Ddhd2/Bahcc1/Nr3c2/Cacna1a/Scn8a/Sptbn4/Npc1/Chl1/Ncor1/Chrna3/Hexb/Mapt/Cacna1e/Pde1b/Npas2/Cntn1/Slc4a7/Abhd12/Prkn/Cacna1c/Slc4a10/Cln8/Shank2/Asl/Klhl1/Strn/Zdhhc8/Alk/Large1/Cend1/Rnf170/Ankfn1/Mtor/Fmr1/Chrna4/Tsc1/Apba1/Adcy5/Kcnd2/Dab1/Wdr47/Kcnma1/Agtpbp1/Hexa/App/Sez6l/Ctns/Usp2/Lsamp/Abca2/Myg1/Sobp/Grin2d/Tbce/Aplp2/Uba6/Penk/Btbd9/Npas3/Zmpste24/Ppt1/Atp1a3/Celsr1/Fgf12/Id2/Als2",133,"Up","Oil - TP"
"GO:0051056","regulation of small GTPase mediated signal transduction",0.0244308717379234,0.0100272055965799,0.511627906976744,2.43645864270065,11.9553900652782,5.99280694593321e-27,1.92099426651889e-24,9.6042616580877e-25,"Igf1/Tgm2/Arhgap28/Ngfr/Arhgap29/Col3a1/Cdon/Cgnl1/Gpr4/Kank2/Net1/Abca1/Adra1a/Grin2a/Stard8/Lrp4/Dock6/Dennd3/Nrp1/Grin2b/Dok7/Csf1/Pdgfrb/Arap3/F11r/Arhgdib/Dennd4a/Bcl6/Heg1/Sh3bp1/Rasgrp1/Dlc1/Arhgap24/Kank1/Reln/Rasa2/Sipa1l3/Adra1b/Cyth4/Arhgap42/Tgfb2/Robo1/Cd2ap/Nrg1/Arhgap17/Rtn4r/Dgki/Arfgef2/Sipa1l2/Lpar2/Garnl3/Abl2/Arhgef2/Syde1/Notch2/Dennd4c/Iqsec3/Arhgap18/Ralgapa2/Bnip2/Arfgef3/Trim67/Wnk1/Dock7/Foxm1/Arhgef10/Cdkl5/Kctd13/Gmip/Wnt5a/Cbl/Stard13/Cdc42se1/Bcr/Tax1bp3/Akap13/Dock9/Spry4/Ralgapa1/Psd3/Spry1/Kank3/Arrb1/Sipa1l1/Nf1/Arhgap20/Mfn2/Stk19/Ogt/Pik3cb/Dennd4b/Camk2d/Ophn1/Ripor1/Notch1/Dgkz/Wnt4/Rap1gap/Map4k4/Itgav/Ralgapb/Scai/Myo9b/Agrn/Stambp/Git2/Gbf1/Tsc2/Plxnb1/F2r/Rasa3/Tnfaip1/Arfgef1/Icmt/Arf6/Mcf2l/Ephb2/Arhgdia/Sos2/Itgb1/Rabl3/Arhgef28/Tns3/Itga3/Cyth1/Madd/Dock10/Arhgap19/Cyth3/Rtn4/Slit2/Arhgef18",132,"Up","Oil - TP"
"GO:0022604","regulation of cell morphogenesis",0.0242457893762724,0.0111542945977458,0.456445993031359,2.17367303362888,10.3085174255798,5.50007583911999e-21,7.05219724091965e-19,3.52583809055166e-19,"Fn1/Myo5b/Anxa1/Wls/Fzd4/Syt2/Fblim1/Kdr/Rhoj/Rhobtb1/Myh9/Arap3/Prkdc/Epha4/Cpne6/F11r/Ntng2/Il1rapl1/Cux2/Kank1/Reln/Eef2k/Arap1/Cntn2/Akap5/Macf1/Csf1r/Cdkl3/Enpp2/Gas7/Kalrn/Mov10/Arhgap18/Itga7/Afdn/Sh3d19/Baiap2/Fmnl3/Cdkl5/Gna13/Plxnd1/Tnik/Wnt5a/Rhou/Brwd3/Ptprd/Cdc42se1/Larp4/Nedd4l/Numb/Vegfa/Cyfip1/Obsl1/Strip2/Phip/Bcl11a/Mfn1/Pxn/Mfn2/Mkln1/Hexb/Slc23a2/Rims1/Anxa7/Dlg1/Pak3/Prkn/Rhog/Myh10/Ptprf/Fgd4/Numbl/Rreb1/Myo9a/Plekho1/Tiam1/Tbc1d24/Itsn2/Ntng1/Cdc42ep3/Caprin2/Cpne5/Epb41l2/Plaa/Ago4/Mfsd2a/Sh3glb1/Map3k13/Sgk1/Slc30a1/Fmnl2/Dvl3/Unc13a/Coch/Palm/Sparc/Arc/Ache/Atg16l1/Palmd/Pakap/Cux1/Diaph1/Srcin1/Rnf157/Plxnb1/Cfap410/Sema3e/Mark2/Smurf1/Ephb2/Arhgdia/Fmnl1/Syt3/Capzb/Shroom3/Brwd1/Wasf3/Strip1/Zmym4/Parvb/Opa1/Zmpste24/Cask/Rhov/Coro1c/Myh14/Hdac6/Rtn4/Prpf40a/Arhgef18",131,"Up","Oil - TP"
"GO:0003007","heart morphogenesis",0.0240607070146215,0.0118538670812281,0.426229508196721,2.02977702126627,9.32727817289805,9.28281150050947e-18,7.25757372314222e-16,3.62851874442251e-16,"Pitx2/Aldh1a2/Foxc2/Thbs1/Bmp4/Tgfbr3/Bmp7/Col5a1/Foxc1/Adgrg6/Npy1r/Tgfbr2/Fat4/Eya1/Sema3c/Adamts1/Aplnr/Dhrs3/Fzd1/Tek/Rbm15/Ryr2/Jag1/Fzd2/Col2a1/Heyl/Nrp1/Smad7/Nos3/Tgfb1/Heg1/Flna/Adamts5/Dlc1/Naglu/Tgfb2/Robo1/Nrg1/Abcg2/Fgf9/Chd7/Ednra/Lrp6/Dicer1/Asxl2/Zfpm1/Dchs1/Nphp3/Greb1l/Insr/Eln/Notch2/Trp53/Eng/Cert1/Bmpr2/Pkd2/Sufu/Nipbl/Plxnd1/Acvrl1/Wnt5a/Sox11/Robo2/Flrt2/Spry1/Sirt6/Vegfa/Cpe/Hey1/Sav1/Asxl1/Trex1/Ryr1/Ephb4/Kdm2a/Pkp2/Ube4b/Fgfr2/Srf/Axin2/Ncor2/Dll1/Abcc9/Mib1/Rara/Notch1/Ankrd11/Mical2/Pcdha9/Prox1/Smarca4/Sox9/Cited2/Mdm4/Smad3/Tbx2/Tmem100/Mtor/Smad4/Mrtfb/Lrp2/Slc8a1/Rbpj/Zmiz1/Gja1/Sox4/Sfrp2/Dvl3/Col11a1/Shh/Fhl2/Kdm6a/Mdm2/Vangl2/Pbrm1/Pds5a/Med1/Sec24b/Dll4/Rbm20/Megf8/Ext1/Zmpste24/Ly6e/Prickle1/Slit3/Rtn4/Id2/Slit2",130,"Up","Oil - TP"
"GO:0001667","ameboidal-type cell migration",0.0238756246529706,0.0111542945977458,0.449477351916376,2.14048718578722,10.0170419626899,5.59502781336499e-20,6.29293391429525e-18,3.14623447676757e-18,"Pitx2/Ccn3/Thbs1/Fn1/Bmp4/Tgfbr3/Bmp7/Acta2/Fbn2/Sema3b/Mmp2/Tgfbr2/Cxcl12/Ddr2/Dock5/Cd248/Kank2/Sema3c/Fam114a1/Gpc3/Zeb2/Tns1/Itga4/Syne2/Nrp1/Tac1/Erbb4/Acvr2b/Tgfb1/Anln/Sema7a/Pmp22/Pax6/Sema5b/Daam2/Arhgdib/Mcc/Wasf2/Kank1/Pml/Plec/Tgfb2/Lama5/Sema3a/Srgap2/Macf1/Tacr1/Rffl/Iqgap1/Ednra/Ptprg/Lrp6/Enpp2/Appl2/Apc/Amotl1/Syde1/Dock1/Arhgap4/Sema5a/Bmpr2/Gna13/Sema3d/Amotl2/Mrtfa/Sema3f/Wnt5a/Ctsh/Radil/Rock1/Plcg1/Vegfa/Sema4c/Kank3/Sema4g/Ppm1f/Tmem201/Ret/Akap12/Sash1/Pak3/Sema6c/Ankrd11/Rreb1/Prox1/Sox9/Fndc3b/Map4k4/Lrp5/Fer/Smad3/Scrib/Sema4b/Epb41l4b/Irs1/Mtor/Smad4/Slc8a1/Gja1/Braf/Pdgfb/Actn4/Clasp1/Shh/Ptpn23/Epb41l5/Zfand5/Tsc2/Fgfr1/Vim/Sema3e/Pkn1/Ptpn11/Arf6/Ythdf3/Itgb1bp1/Megf8/Itgb1/Smurf2/Itga3/Tesk1/Coro1c/Ric8a/Clasp2/Hdac6/Sema6d/Rtn4/Pkn2/Adam9",129,"Up","Oil - TP"
"GO:0060541","respiratory system development",0.0238756246529706,0.0112708900116595,0.444827586206897,2.11834421489977,9.87434358298809,1.65695070057283e-19,1.68614459386864e-17,8.43010005554599e-18,"Pitx2/Aldh1a2/Ccn2/Lox/Igf1/Bmp4/Mgp/Col6a1/Hmgcs2/Col3a1/Ano1/Pgr/Foxp2/Foxa1/Hopx/Adamts2/Fbn1/Tgfbr2/Stra6/Man2a1/Slc7a11/Rarg/Mme/Tnc/Gpc3/Ace/Rcn3/Kdr/Hhip/Epas1/Anxa2/Hipk2/Nos3/Acvr2b/Tgfb1/Atp7a/Pdgfrb/Lef1/Nkx2-1/Fgfr3/Heg1/Errfi1/Fgf1/Thrb/Tgfb3/Klf2/Lama5/Sp1/Eda/Lama1/Fosl2/Fgf9/Wwp1/Chd7/Lrp6/Dicer1/Nphp3/Pkd1/Speg/Ctsz/Bmpr2/Tmtc3/Rc3h2/Pou2f1/Pdgfra/Tnrc6c/Wnt5a/Ctsh/Atxn1l/Sox11/Spry1/Man1a2/Ltbp3/Vegfa/Sav1/Asxl1/Abca3/Ep300/Fgfr2/Srf/Gli1/Ncor2/Gli3/Aimp2/Adamtsl2/Trp73/Rara/Notch1/Stk40/Prox1/Sox9/Mmp14/Fndc3b/Srsf6/Tbx2/Cic/Rbpj/Srebf1/Plod3/Selenon/Shh/Sparc/Gstcd/Cux1/Dhcr7/Foxp1/Nkiras1/Vangl2/Lta4h/Mycn/Fgfr1/Jmjd6/Hps1/Phf14/Sec24b/Ptk7/Pkdcc/Tmem38b/Ext1/Tns3/Smchd1/Itga3/Mapk8ip3/Celsr1/Clcn2/Ap3b1/Timeless/Lipa/Bag6",129,"Up","Oil - TP"
